uid,dob,gender,province,country
127050,1999-05-11,2,27,vn
112799,1953-11-05,2,1,vn
125640,1971-11-16,2,2,vn
107096,1951-11-27,2,21,vn
129826,1999-02-05,1,40,vn
108582,1959-08-16,2,23,vn
115638,1973-11-07,2,54,vn
110014,2010-01-02,2,4,vn
129736,1955-05-22,2,13,vn
107947,2008-09-05,1,40,vn
128876,1962-12-06,2,25,vn
104708,1996-05-11,1,48,vn
115052,1959-09-24,1,53,vn
127573,1990-07-01,2,39,vn
119034,2001-12-26,1,28,vn
117961,2003-09-01,2,52,vn
126575,1996-03-03,1,57,vn
113562,1980-08-13,2,43,vn
106600,1973-10-08,2,50,vn
112722,2006-03-11,2,26,vn
120212,2000-04-27,1,23,vn
109897,1964-05-04,1,36,vn
105589,1977-02-10,1,42,vn
100401,1994-06-06,2,39,vn
102883,1979-08-15,1,39,vn
126427,1988-10-20,2,26,vn
117247,1978-08-21,1,22,vn
107082,2007-11-03,1,52,vn
113329,1982-05-23,1,24,vn
127331,1974-08-30,1,28,vn
118736,1986-09-02,1,48,vn
126382,1955-03-24,1,37,vn
117375,1986-06-24,2,54,vn
114030,1983-02-18,2,32,vn
124242,2001-03-11,1,44,vn
128887,1990-02-22,1,21,vn
101484,1957-01-16,1,63,vn
125144,1971-04-09,2,56,vn
129398,1966-06-30,2,38,vn
102375,2007-05-21,1,61,vn
112778,1995-04-12,2,32,vn
121426,1986-10-28,2,36,vn
122506,1968-01-08,2,14,vn
105187,2001-06-09,1,46,vn
117357,1955-03-24,1,34,vn
107760,1962-01-15,2,61,vn
128652,1963-09-24,2,52,vn
116465,1955-11-23,2,59,vn
103395,1974-10-15,1,43,vn
102373,1976-11-23,2,62,vn
121582,1986-01-01,1,62,vn
104371,1986-10-28,2,31,vn
127911,1976-08-12,2,14,vn
119257,2006-01-08,2,11,vn
120823,1998-09-29,2,37,vn
119674,1974-01-18,2,34,vn
106850,1973-04-22,1,59,vn
104075,1950-11-29,1,8,vn
102983,1976-04-26,1,24,vn
117539,1980-10-19,2,13,vn
117811,1998-04-18,2,5,vn
120036,1957-01-22,1,19,vn
120829,1993-01-05,2,35,vn
116122,1965-06-17,1,38,vn
129460,1983-02-04,2,7,vn
110960,1973-12-05,2,13,vn
129041,1953-11-04,1,25,vn
111890,2003-08-22,1,19,vn
100809,1955-02-13,2,17,vn
111746,1966-11-01,2,37,vn
102029,1951-10-11,1,24,vn
104226,1972-04-09,1,25,vn
120901,1992-10-18,1,61,vn
108444,1990-07-13,2,31,vn
100968,2010-02-02,1,47,vn
114570,2005-10-09,1,3,vn
101268,1970-07-14,2,16,vn
102403,1961-08-07,2,46,vn
106302,1977-04-21,2,43,vn
107165,1978-06-07,1,12,vn
102737,2008-10-12,2,61,vn
102150,1962-12-11,2,11,vn
118530,1950-11-29,1,61,vn
104783,1976-09-08,1,8,vn
128833,1984-11-07,2,25,vn
117339,1975-06-08,1,24,vn
115679,1966-10-08,1,36,vn
109687,1959-09-04,1,20,vn
106475,1964-08-15,1,54,vn
110012,2004-02-20,2,48,vn
119477,1959-07-21,1,26,vn
118661,1954-09-24,2,49,vn
116803,1955-11-29,2,12,vn
116356,2008-06-25,2,8,vn
118513,1962-04-11,2,7,vn
113423,1973-10-12,1,2,vn
115256,1970-01-09,1,46,vn
122603,1963-10-11,2,35,vn
100100,1994-11-21,2,18,vn
129209,1972-08-17,2,31,vn
113934,1967-03-03,2,52,vn
127261,1964-04-30,1,9,vn
112700,1970-11-20,2,4,vn
119526,1985-11-06,2,56,vn
128920,1956-07-17,1,28,vn
124578,1950-02-15,1,2,vn
110935,1999-03-19,1,24,vn
127027,1993-09-21,1,47,vn
128814,1985-02-07,1,48,vn
112228,2001-02-14,2,62,vn
121852,1950-07-03,1,8,vn
100540,1998-04-03,2,56,vn
109994,2000-07-07,2,60,vn
115379,1971-12-15,1,37,vn
119288,1971-02-17,1,11,vn
114441,1964-04-24,1,45,vn
113144,1961-05-16,2,38,vn
120554,1982-05-23,2,47,vn
120264,1957-04-30,2,26,vn
112341,1989-05-21,2,26,vn
122918,1983-07-17,1,37,vn
124377,1967-02-11,2,13,vn
106687,2009-03-04,1,17,vn
104700,1976-06-25,1,23,vn
107366,1980-10-17,2,31,vn
112585,2009-10-01,2,23,vn
124248,1977-01-09,2,31,vn
111485,1998-09-17,2,8,vn
106066,1968-09-23,2,7,vn
113437,1992-08-12,2,54,vn
124014,1979-11-24,1,36,vn
120464,1967-04-03,1,61,vn
100994,1966-03-11,1,42,vn
127910,2000-11-09,1,19,vn
111610,1978-07-24,2,37,vn
117563,1958-04-23,1,57,vn
116680,1990-08-17,1,8,vn
121702,1998-05-15,1,10,vn
100508,1968-03-15,1,37,vn
121060,1976-07-04,1,3,vn
111480,1974-07-28,1,42,vn
101460,1988-09-11,1,31,vn
112427,1989-10-19,2,51,vn
107897,2003-05-04,1,59,vn
103514,1950-10-17,1,8,vn
120436,1964-03-15,2,61,vn
115938,1974-09-19,1,7,vn
110222,1968-10-19,2,43,vn
111653,1960-10-06,1,25,vn
120349,1992-07-12,1,16,vn
115064,1963-09-21,2,11,vn
124507,1964-10-02,2,5,vn
107452,1998-04-17,2,59,vn
106492,1992-08-08,1,29,vn
128197,1981-11-06,2,18,vn
104743,1992-10-05,1,17,vn
112504,2006-12-12,2,44,vn
106688,1957-06-08,1,29,vn
100883,1954-08-17,1,52,vn
125840,1978-05-31,1,37,vn
115605,1988-06-24,2,25,vn
112388,2000-03-11,2,16,vn
129607,2001-11-02,1,27,vn
121303,1973-12-17,2,13,vn
115499,2010-07-05,1,51,vn
104378,1999-02-14,2,29,vn
108175,1979-01-09,1,54,vn
123058,1985-07-01,1,43,vn
101800,1957-10-22,1,37,vn
119563,1985-09-21,1,2,vn
102176,1961-06-15,2,6,vn
103664,1980-11-12,2,39,vn
100859,1978-09-26,1,60,vn
122555,1973-04-06,1,3,vn
127644,1958-08-23,2,49,vn
113638,2001-08-26,1,5,vn
118683,2005-01-04,2,44,vn
123534,1975-10-20,1,41,vn
121690,1955-02-05,2,44,vn
128048,2009-10-29,2,28,vn
102286,2001-10-10,1,40,vn
129558,1965-07-14,2,28,vn
103824,1978-05-21,1,52,vn
110867,1953-05-18,1,43,vn
124286,1954-04-12,2,55,vn
119290,2008-09-29,2,36,vn
110235,1970-07-16,2,14,vn
129531,2010-03-09,1,41,vn
127584,2001-01-23,1,52,vn
117034,1972-08-23,2,31,vn
111105,2009-03-28,2,37,vn
121298,1980-09-06,1,38,vn
118960,1959-06-04,2,15,vn
107538,1998-09-29,2,8,vn
118312,1977-10-08,2,14,vn
124035,1974-10-22,2,50,vn
112093,1988-03-02,2,61,vn
101317,1983-03-20,1,2,vn
116352,2010-06-24,1,33,vn
128864,1980-02-25,1,6,vn
124077,1968-05-10,2,51,vn
114889,1954-09-24,1,59,vn
114793,1985-09-16,2,27,vn
114233,1951-08-14,2,9,vn
102765,1993-01-31,1,57,vn
106452,2008-06-22,1,48,vn
103411,1969-01-14,2,13,vn
114632,1997-10-14,1,60,vn
118482,1951-12-18,2,52,vn
116910,2003-03-26,2,27,vn
111609,1980-01-14,2,49,vn
122479,1977-04-07,1,44,vn
111325,1984-08-05,1,1,vn
102520,1964-10-14,1,50,vn
124550,2003-08-16,1,38,vn
122930,2003-08-12,2,42,vn
116292,1974-12-03,1,56,vn
113539,2001-04-15,1,25,vn
117127,1993-08-07,2,10,vn
116501,2009-08-17,1,60,vn
113109,1967-06-01,1,47,vn
129789,1960-09-27,2,60,vn
113651,2004-06-28,2,35,vn
110955,1959-04-01,2,44,vn
126546,1955-11-26,2,11,vn
111262,1973-10-17,1,6,vn
100566,1974-02-15,1,56,vn
104568,1955-12-05,1,11,vn
125343,1955-05-04,1,8,vn
126668,2001-06-15,1,14,vn
120069,1991-07-19,1,30,vn
111376,1964-08-08,2,5,vn
106535,2001-10-01,2,58,vn
122518,2005-06-06,2,32,vn
120766,1958-12-13,1,22,vn
114834,2007-01-19,1,53,vn
109995,1996-08-15,1,20,vn
102416,1961-03-09,2,5,vn
118330,1973-08-10,2,62,vn
116876,1966-08-22,1,38,vn
119219,1989-08-26,1,37,vn
119296,1996-10-05,1,61,vn
127257,1972-04-03,2,56,vn
111170,1984-02-21,2,55,vn
103299,1992-06-16,2,8,vn
119692,1955-06-03,2,51,vn
126078,1975-04-17,2,43,vn
106613,2005-08-15,2,59,vn
102873,1982-11-25,1,5,vn
113239,2002-01-10,2,3,vn
116430,1982-07-18,2,1,vn
118033,2003-02-02,2,51,vn
127559,1961-11-07,2,50,vn
103567,1992-02-17,1,62,vn
108364,1975-08-09,2,57,vn
122431,1978-08-25,2,2,vn
116519,1956-10-26,1,14,vn
101894,1970-08-13,1,62,vn
110992,1999-02-11,2,24,vn
111640,1998-12-03,2,15,vn
112548,1976-09-11,2,15,vn
118768,1988-02-29,2,62,vn
114012,1965-03-18,1,51,vn
118528,1993-06-03,2,45,vn
129949,1970-02-06,1,17,vn
115977,1997-12-18,2,1,vn
110281,1967-09-27,1,52,vn
101267,1998-01-18,2,36,vn
111953,1978-10-18,2,33,vn
111570,1957-06-20,1,23,vn
122961,1959-01-13,2,20,vn
119203,2007-03-24,2,10,vn
108634,1957-02-05,2,34,vn
111275,1955-09-01,2,31,vn
113405,2007-03-03,2,32,vn
119003,2000-06-05,1,19,vn
109167,1951-12-23,2,26,vn
112890,1988-02-07,2,32,vn
112158,1955-12-19,2,15,vn
107825,1982-04-12,1,16,vn
117951,2006-06-09,1,21,vn
106410,1990-03-15,1,23,vn
116714,2010-08-13,1,41,vn
104107,1984-04-26,2,10,vn
128924,1971-02-12,1,32,vn
129000,2005-11-15,1,1,vn
117744,2006-08-07,2,51,vn
123756,1992-09-24,1,62,vn
118679,1956-05-27,2,12,vn
117404,1955-01-18,2,42,vn
127702,1968-12-18,1,35,vn
127883,1957-01-18,1,44,vn
129127,1994-12-20,2,36,vn
110894,1952-11-14,1,16,vn
111670,1984-11-23,1,2,vn
108973,1974-02-04,2,8,vn
102110,2006-01-22,2,53,vn
120731,1989-09-14,1,16,vn
113835,1962-03-06,1,2,vn
125163,1957-02-19,1,63,vn
126172,2003-10-11,1,17,vn
126557,1969-04-24,2,47,vn
116421,1967-03-24,2,35,vn
115017,1952-09-23,2,25,vn
113257,1957-01-27,1,2,vn
111319,1987-02-25,2,50,vn
129673,1992-09-11,2,27,vn
109395,1988-09-10,1,59,vn
108730,1991-03-17,2,30,vn
127792,2009-07-29,2,47,vn
117549,1967-01-29,2,56,vn
120283,1967-03-08,1,38,vn
122442,1989-08-27,2,43,vn
129073,2007-03-22,2,50,vn
126640,1970-12-21,2,37,vn
105394,1992-07-27,1,18,vn
109073,1953-11-30,2,12,vn
124131,1992-11-25,2,56,vn
114673,1961-06-10,1,20,vn
111321,2006-09-12,2,53,vn
111476,1993-06-16,1,50,vn
121707,2003-01-01,2,16,vn
125021,1961-09-20,1,2,vn
110576,2005-02-04,2,10,vn
111069,1953-04-17,2,17,vn
117590,1988-07-20,2,60,vn
114891,1995-12-11,1,38,vn
111259,1965-02-13,1,44,vn
129909,1993-10-11,2,13,vn
128256,1998-11-03,2,63,vn
118765,1972-05-12,2,58,vn
102210,1993-08-06,2,28,vn
101464,2005-08-18,1,39,vn
114855,1971-03-30,2,9,vn
122187,1959-07-15,2,30,vn
103536,1991-06-02,1,5,vn
107646,1994-09-27,1,50,vn
123562,1985-02-19,1,50,vn
118934,1967-11-22,1,61,vn
104620,1981-05-11,1,24,vn
106814,1951-09-16,2,23,vn
110990,1979-09-25,1,17,vn
122516,2000-10-18,1,22,vn
117784,1973-09-12,2,24,vn
100443,1953-04-16,2,40,vn
123001,1992-06-28,1,12,vn
119195,1983-01-31,2,48,vn
113943,1978-08-22,1,16,vn
115391,1998-06-16,2,26,vn
111769,2006-02-11,2,48,vn
117217,2001-03-30,2,41,vn
119243,1977-06-28,1,16,vn
118324,1960-04-21,2,55,vn
120098,1955-04-06,2,40,vn
118596,1979-02-15,2,4,vn
124767,2002-06-17,1,30,vn
123337,1985-10-13,2,6,vn
129779,1951-10-11,2,59,vn
122087,2009-02-15,1,43,vn
101035,1969-07-24,2,28,vn
106859,2008-08-15,1,46,vn
113268,1998-09-07,2,1,vn
128172,1977-05-08,2,23,vn
111127,1975-03-10,2,34,vn
100548,1991-01-21,1,52,vn
120826,1993-06-10,1,27,vn
102510,1996-06-07,1,2,vn
129286,1989-09-17,1,6,vn
116582,1960-05-19,1,23,vn
123483,1986-12-28,1,52,vn
105449,1990-06-23,1,54,vn
101755,2002-12-16,1,19,vn
107741,2004-03-18,2,21,vn
110838,1983-12-29,1,31,vn
123893,1960-11-10,2,9,vn
127245,1998-08-30,2,13,vn
126194,1988-07-06,2,39,vn
128950,1953-09-18,2,24,vn
108590,1959-09-09,2,48,vn
101778,1996-02-19,1,33,vn
124778,1964-04-18,2,41,vn
128756,1953-01-06,1,31,vn
119287,1987-07-06,2,10,vn
109497,1972-08-03,2,23,vn
126112,1988-08-30,2,4,vn
101678,1961-12-25,1,12,vn
128417,1969-06-13,1,44,vn
113707,1957-12-07,1,13,vn
118794,2006-07-13,2,51,vn
129316,2001-11-05,2,16,vn
107495,1954-06-20,2,52,vn
123495,1972-12-30,1,40,vn
129514,1973-04-07,2,20,vn
118881,1987-07-31,2,39,vn
116175,1968-03-05,2,33,vn
109011,2004-07-02,1,62,vn
112407,2009-01-05,1,58,vn
110543,1986-08-29,1,51,vn
113369,2006-05-15,2,61,vn
116136,1976-07-31,1,30,vn
110801,1999-03-23,1,8,vn
112063,1984-01-26,2,19,vn
101441,1985-03-11,1,56,vn
115002,1985-04-26,1,45,vn
110777,1977-01-24,1,36,vn
115351,1975-03-15,2,1,vn
128146,2000-05-16,1,5,vn
102806,1978-04-23,1,29,vn
122315,1974-11-16,2,24,vn
111590,1975-03-21,1,43,vn
126089,1960-01-11,1,13,vn
128745,1967-10-26,1,18,vn
114251,1959-02-17,1,47,vn
109225,1996-06-21,2,21,vn
118825,1995-06-16,2,28,vn
123941,2002-12-31,2,62,vn
109455,1964-04-29,1,2,vn
121792,1998-07-27,2,54,vn
112534,1984-04-29,1,10,vn
102394,1950-10-26,1,55,vn
114016,1999-12-24,1,3,vn
112952,1959-02-01,1,11,vn
121857,1972-10-29,1,36,vn
102760,1992-09-28,1,54,vn
103324,2003-09-06,1,17,vn
107528,1997-09-21,1,34,vn
129432,2008-12-02,1,57,vn
126176,2010-11-22,1,57,vn
116337,2009-11-26,2,61,vn
116579,2010-05-21,2,44,vn
103419,1999-09-02,1,2,vn
122395,2007-10-22,2,28,vn
103677,1950-04-18,1,29,vn
109128,1990-01-06,2,22,vn
115751,1988-04-28,1,48,vn
124490,1967-02-21,1,3,vn
113815,2007-12-25,1,61,vn
108483,1974-10-26,2,52,vn
102556,1986-05-10,1,25,vn
123281,2004-09-03,1,47,vn
107436,2002-10-11,2,32,vn
121731,2006-08-16,1,2,vn
105197,1951-05-21,1,21,vn
100702,1964-10-25,1,11,vn
104598,1966-01-15,2,62,vn
129709,1976-01-01,2,59,vn
120102,1974-08-12,2,4,vn
121839,1981-06-29,1,47,vn
128854,1951-08-20,1,12,vn
118088,1956-07-02,1,46,vn
122388,2008-08-06,2,32,vn
112793,2005-01-27,2,39,vn
108019,1967-02-01,1,50,vn
123318,1960-08-03,1,23,vn
100264,2005-02-15,1,43,vn
127853,1951-12-27,1,37,vn
107315,1967-09-08,1,15,vn
115374,2002-01-12,2,22,vn
103321,2010-04-05,1,55,vn
118886,1976-01-09,2,16,vn
109611,1982-03-07,2,48,vn
114873,1968-10-10,2,45,vn
118638,1963-05-08,2,19,vn
121031,1963-07-12,2,29,vn
112121,1961-01-06,1,10,vn
105337,2003-02-07,2,9,vn
123103,1950-07-03,2,12,vn
118648,1973-07-29,2,55,vn
110212,1981-11-17,2,41,vn
112153,1985-06-23,2,54,vn
116406,1997-06-13,1,16,vn
112053,1969-01-07,2,53,vn
120291,1955-06-13,1,24,vn
121437,1993-05-03,1,56,vn
127329,1974-05-19,2,17,vn
122651,1977-12-28,1,56,vn
118248,1965-07-24,2,9,vn
128477,1956-08-09,2,48,vn
105105,1978-06-13,1,45,vn
125405,1995-02-23,2,12,vn
126316,1956-11-06,2,8,vn
114247,1978-11-09,1,8,vn
112420,2000-12-27,2,38,vn
102393,1978-08-25,2,46,vn
101500,1965-07-24,2,48,vn
125947,1976-12-09,1,1,vn
107176,2005-02-24,1,2,vn
116153,1967-06-04,2,12,vn
107087,1993-03-31,1,52,vn
114457,1999-05-22,1,40,vn
111972,1973-05-05,1,37,vn
119890,1972-04-03,2,23,vn
115280,1984-06-10,1,55,vn
100001,1986-09-14,1,5,vn
118189,1989-08-12,1,6,vn
113634,1970-01-05,1,45,vn
107920,1987-10-20,1,6,vn
103195,1993-12-11,1,48,vn
106200,1981-10-16,1,5,vn
124763,1951-04-21,2,16,vn
117316,2005-11-11,2,59,vn
110335,1950-01-17,1,25,vn
122441,1961-06-24,1,53,vn
127654,2008-08-18,2,26,vn
129699,1996-10-30,1,42,vn
112538,1979-06-29,1,4,vn
117105,1998-05-18,1,52,vn
114456,1959-06-28,2,27,vn
123695,1954-07-15,2,59,vn
121006,2009-04-03,1,51,vn
101275,1966-04-28,2,19,vn
125652,1953-06-23,1,53,vn
107073,1967-05-23,1,38,vn
108845,1959-07-10,1,58,vn
127820,1967-12-17,1,28,vn
102085,1973-01-25,1,26,vn
108282,1967-04-30,1,55,vn
100546,1984-11-28,1,21,vn
117350,1959-12-21,2,23,vn
103210,1950-10-08,1,15,vn
125753,1972-12-19,1,13,vn
123727,1995-06-06,1,48,vn
109443,1973-12-02,2,25,vn
107674,1981-04-05,1,35,vn
120241,1953-09-22,2,35,vn
114814,2007-12-10,2,18,vn
103114,1980-02-12,2,35,vn
121367,1986-05-21,2,61,vn
122870,1998-06-29,2,5,vn
119445,1960-12-03,2,9,vn
116705,1981-10-12,2,21,vn
119120,2005-05-24,2,43,vn
110670,1983-02-22,2,32,vn
121040,1974-11-14,1,47,vn
103762,1996-12-23,2,2,vn
106660,1969-04-28,2,44,vn
114930,1976-12-27,2,12,vn
105429,1972-07-02,1,26,vn
101476,1963-02-03,1,18,vn
121021,1997-01-17,2,56,vn
118559,1966-10-11,2,36,vn
104691,1975-03-09,2,53,vn
115015,1988-06-08,1,36,vn
115761,1998-09-22,1,45,vn
127683,1968-05-28,2,10,vn
124922,1967-02-22,1,5,vn
109438,1980-07-17,2,16,vn
109350,1996-06-28,2,51,vn
122336,1987-08-05,1,10,vn
119619,1969-06-22,1,37,vn
107948,1963-11-23,2,60,vn
107189,1968-09-29,1,9,vn
107777,1953-10-13,1,61,vn
111012,1977-06-13,1,37,vn
128228,2001-02-13,1,41,vn
128192,1960-09-22,2,47,vn
101139,1995-04-14,2,15,vn
117780,1953-08-31,2,32,vn
107358,1976-07-16,1,36,vn
120213,1991-11-17,1,21,vn
128908,1976-07-10,1,58,vn
110839,1984-06-18,2,43,vn
115066,2009-07-29,2,24,vn
129002,2005-12-30,2,18,vn
102052,1958-09-26,2,34,vn
119117,1957-12-09,1,13,vn
120872,1989-02-27,2,62,vn
115095,1950-09-11,1,6,vn
101453,1983-12-24,2,25,vn
126289,1975-10-24,2,17,vn
102995,2001-02-08,2,58,vn
114820,2000-02-02,2,49,vn
110572,1957-01-15,2,9,vn
110981,2001-11-13,1,31,vn
125956,1971-01-20,1,7,vn
124779,1958-06-09,1,27,vn
124134,1976-04-12,2,13,vn
113443,1999-10-29,2,48,vn
125275,1965-02-18,2,13,vn
126773,1970-08-18,1,43,vn
111539,1998-03-07,2,10,vn
120202,1979-07-07,1,20,vn
119936,2000-10-03,2,34,vn
106208,1962-01-24,2,17,vn
121520,1964-01-19,2,52,vn
119783,1953-09-06,2,44,vn
107493,1998-09-22,2,5,vn
104542,1996-09-06,2,41,vn
115597,2005-07-11,1,56,vn
118029,1966-12-30,1,1,vn
126475,1953-05-06,1,14,vn
129071,1977-05-16,1,15,vn
114912,1980-09-05,2,14,vn
129176,1981-11-04,2,9,vn
112571,2009-10-26,1,13,vn
129040,1978-08-08,1,16,vn
129733,2005-03-20,1,52,vn
105932,1961-03-19,1,45,vn
129882,1964-07-30,2,3,vn
114235,1963-04-02,1,18,vn
115366,1982-01-15,2,57,vn
117890,1963-10-27,1,4,vn
117022,1989-11-08,1,43,vn
105906,1988-11-19,2,29,vn
121487,2009-12-30,1,21,vn
107974,2010-11-19,1,20,vn
115415,2010-10-26,1,55,vn
106571,2010-01-06,2,33,vn
121633,1978-09-11,2,39,vn
101219,1987-02-12,1,29,vn
107609,1966-07-17,1,29,vn
108524,1983-08-20,1,40,vn
110369,1958-07-16,2,60,vn
109374,1994-06-21,1,48,vn
119709,1979-01-03,1,60,vn
104322,1965-11-23,1,29,vn
122768,1950-10-13,2,12,vn
122281,1997-06-28,1,30,vn
105911,1975-08-14,2,55,vn
127714,1952-11-25,2,56,vn
115869,1970-08-20,2,18,vn
100542,1984-07-27,1,10,vn
118823,1981-06-07,2,35,vn
115338,1985-10-20,2,44,vn
107004,1958-02-17,1,44,vn
103206,1989-12-20,1,62,vn
103167,2003-02-07,1,27,vn
113789,1996-02-12,2,20,vn
115550,1962-08-15,1,22,vn
100421,1990-01-01,2,56,vn
120489,1969-03-08,1,15,vn
112730,1997-07-03,1,12,vn
109949,2010-06-16,1,20,vn
108578,2000-10-24,1,10,vn
100591,1983-08-30,2,51,vn
129782,1952-01-07,2,49,vn
113619,2000-09-14,1,40,vn
126043,2007-08-19,2,14,vn
111154,1981-06-04,2,20,vn
111044,2010-03-12,2,23,vn
116018,1953-10-23,2,46,vn
116936,2005-05-02,2,35,vn
107867,1966-08-24,1,40,vn
107002,1989-06-29,2,54,vn
126574,2002-05-23,1,41,vn
117911,1956-06-01,1,3,vn
116341,2006-06-08,1,57,vn
114145,2009-10-24,2,6,vn
102107,1981-01-20,1,16,vn
116807,1954-03-16,2,36,vn
107243,2004-01-10,1,16,vn
129513,1986-05-10,2,5,vn
110225,1956-07-17,1,52,vn
127684,1982-10-28,2,19,vn
119025,1988-05-06,2,57,vn
104909,2000-04-25,2,36,vn
114719,1960-11-21,2,50,vn
109682,1959-05-03,2,11,vn
126662,1958-01-19,2,52,vn
119408,1964-08-16,2,21,vn
108811,1976-09-02,1,40,vn
102234,2010-08-17,2,30,vn
117145,1998-07-16,2,30,vn
109577,1998-04-03,2,3,vn
110294,2010-07-03,2,15,vn
116090,1950-09-29,1,18,vn
113552,2010-01-25,2,43,vn
116111,1973-04-30,1,35,vn
128834,1988-01-12,2,30,vn
121586,2001-09-22,1,17,vn
103618,1976-04-08,2,56,vn
110274,1966-08-22,1,9,vn
109263,1954-05-15,1,46,vn
106361,1980-10-02,1,15,vn
115334,1963-12-13,2,33,vn
115242,1998-06-04,1,2,vn
101148,1972-11-05,2,29,vn
129409,1983-05-20,2,47,vn
101101,2007-03-22,1,18,vn
120130,2008-05-07,2,40,vn
117048,1990-06-06,1,16,vn
114789,1958-09-08,1,14,vn
123924,1961-11-06,2,35,vn
124356,1963-07-16,2,54,vn
108737,1994-04-04,2,8,vn
106117,1986-11-30,1,10,vn
125534,1980-10-31,2,24,vn
112648,1991-09-30,1,25,vn
119634,1998-04-02,2,51,vn
127531,1983-05-29,1,9,vn
105067,1973-05-20,1,54,vn
110836,1966-02-26,2,14,vn
117617,1971-12-09,1,33,vn
102208,1959-03-07,2,9,vn
114417,1958-10-24,2,23,vn
115549,1984-05-04,1,15,vn
102965,2009-01-04,2,37,vn
128929,1959-01-12,2,48,vn
100162,1974-10-24,2,6,vn
111068,1984-07-20,2,35,vn
108208,1950-02-27,2,4,vn
109309,2010-08-13,2,54,vn
127100,2006-03-14,1,58,vn
129085,1973-01-16,1,23,vn
102516,1995-06-24,1,6,vn
119780,1977-07-11,1,14,vn
108522,1968-05-19,2,25,vn
101308,2009-09-03,1,24,vn
113047,1975-08-23,2,63,vn
120989,1998-09-05,1,49,vn
115109,1991-09-24,1,58,vn
119359,2002-01-02,2,21,vn
123557,1971-04-24,2,37,vn
119753,2010-06-22,1,22,vn
111492,1994-09-28,1,2,vn
104770,2009-01-05,2,29,vn
105391,2009-06-18,1,18,vn
100296,1951-07-10,1,46,vn
116471,1967-05-14,1,35,vn
125702,1994-10-19,1,16,vn
113048,1969-12-23,2,31,vn
114683,1975-09-30,1,8,vn
110924,1974-09-04,2,5,vn
101480,1977-09-28,2,18,vn
121187,1984-09-23,2,27,vn
106481,1991-10-19,2,62,vn
126680,1954-07-23,2,2,vn
120507,2001-05-21,1,28,vn
104361,1996-01-19,2,18,vn
112821,1958-05-12,2,22,vn
112488,1999-05-04,1,28,vn
114886,1963-02-09,2,12,vn
129783,1975-10-03,2,50,vn
100300,1956-04-30,2,51,vn
117130,1990-12-21,2,13,vn
112043,1958-01-03,2,60,vn
128845,1951-12-14,1,59,vn
100659,1955-10-29,2,27,vn
110770,1977-07-05,1,41,vn
114093,2004-05-10,2,9,vn
112852,1971-11-30,2,29,vn
113587,1967-01-04,2,62,vn
116076,2007-09-06,1,17,vn
108879,1970-07-26,1,37,vn
105780,1989-12-06,1,17,vn
124444,1995-08-02,2,36,vn
127995,1954-03-30,1,59,vn
110902,1986-05-27,1,33,vn
113805,1995-11-11,1,12,vn
114981,1977-03-20,1,54,vn
102533,1980-05-13,1,63,vn
106731,2007-04-07,1,46,vn
129186,2009-06-21,2,4,vn
119905,1999-07-20,2,38,vn
118692,2010-01-09,1,5,vn
102527,2006-08-17,1,13,vn
111235,2006-10-16,2,33,vn
108726,1955-01-31,2,39,vn
109123,2001-02-01,2,25,vn
122213,1955-07-27,1,31,vn
100947,1992-01-23,1,8,vn
116378,1960-03-24,2,45,vn
107556,1973-11-12,1,20,vn
116024,1950-05-27,1,30,vn
118870,1998-02-28,1,31,vn
116142,1991-09-16,2,27,vn
129907,1951-05-10,1,39,vn
118274,2006-06-28,1,47,vn
128619,1984-03-07,1,9,vn
122361,1995-09-17,1,13,vn
119596,2007-04-11,2,10,vn
100646,1967-05-20,1,28,vn
120448,1981-03-10,2,35,vn
115294,2007-07-11,2,9,vn
106654,1985-01-29,1,54,vn
128408,1967-05-25,2,27,vn
105133,1993-05-01,1,47,vn
116996,1974-12-30,2,19,vn
113282,2006-04-12,2,32,vn
122327,1985-02-07,1,61,vn
118392,2008-09-30,2,45,vn
125392,1956-12-11,2,62,vn
116217,1985-06-11,2,16,vn
121293,1956-01-25,1,4,vn
100842,1967-07-09,2,31,vn
128927,1967-01-20,1,14,vn
117305,1983-11-03,1,14,vn
119433,1992-07-22,2,44,vn
117724,1989-07-10,2,7,vn
112260,1986-03-10,2,16,vn
115596,2008-06-04,2,16,vn
100779,1972-12-19,1,18,vn
123907,1977-02-14,2,48,vn
108000,1972-03-09,2,22,vn
116021,1977-09-19,1,30,vn
119886,1981-12-19,2,40,vn
121312,2008-03-28,1,38,vn
100780,1952-01-21,2,62,vn
117219,2008-01-17,1,25,vn
115787,1957-08-12,1,45,vn
112683,1966-08-21,1,1,vn
115279,1960-06-18,1,27,vn
101283,1994-10-22,2,41,vn
102793,1950-10-08,1,10,vn
120308,1975-04-01,1,21,vn
120839,2007-02-21,2,60,vn
116329,2003-09-20,1,14,vn
121073,1950-09-15,2,44,vn
120227,1964-12-19,1,48,vn
108002,1990-02-24,1,44,vn
106308,1990-11-01,1,35,vn
115027,1972-04-25,2,18,vn
120044,1983-11-22,2,59,vn
111753,1963-08-18,2,7,vn
103468,1980-06-20,2,51,vn
113521,2007-04-10,2,55,vn
125279,1983-06-22,1,53,vn
100304,1965-02-20,2,43,vn
119618,1978-08-03,2,41,vn
125957,1966-05-01,1,53,vn
116223,1955-07-16,1,53,vn
113468,1994-11-19,1,27,vn
